Action,Quantity,Price,Time,Portfolio Value,Remaining Balance
Sell,54,3737.03,2021-10-18 22:00:00,201799.62000000002,204917.0900000002
Buy,54,3744.59,2021-10-18 23:00:00,202207.86000000002,2709.230000000185
Sell,54,3749.29,2021-10-18 23:15:00,202461.66,205170.8900000002
Buy,54,3763.18,2021-10-19 00:00:00,203211.72,1959.1700000001874
Sell,54,3768.79,2021-10-19 00:15:00,203514.66,205473.8300000002
Buy,54,3768.79,2021-10-19 00:15:00,203514.66,1959.1700000001874
Sell,54,3761.96,2021-10-19 00:30:00,203145.84,205105.01000000018
Buy,54,3793.73,2021-10-19 01:30:00,204861.42,243.59000000017113
Sell,54,3790.09,2021-10-19 01:45:00,204664.86000000002,204908.4500000002
Buy,53,3804.0,2021-10-19 02:00:00,201612.0,3296.4500000001863
Sell,53,3793.34,2021-10-19 02:15:00,201047.02000000002,204343.4700000002
Buy,53,3836.15,2021-10-19 04:00:00,203315.95,1027.5200000001932
Sell,53,3843.77,2021-10-19 04:15:00,203719.81,204747.3300000002
Buy,53,3843.77,2021-10-19 04:15:00,203719.81,1027.5200000001932
Sell,53,3830.81,2021-10-19 04:30:00,203032.93,204060.4500000002
Buy,53,3830.81,2021-10-19 04:30:00,203032.93,1027.5200000001932
Sell,53,3820.78,2021-10-19 04:45:00,202501.34,203528.8600000002
Buy,53,3819.59,2021-10-19 05:15:00,202438.27000000002,1090.5900000001711
Sell,53,3825.78,2021-10-19 05:30:00,202766.34,203856.93000000017
Buy,53,3825.78,2021-10-19 05:30:00,202766.34,1090.5900000001711
Sell,53,3823.33,2021-10-19 05:45:00,202636.49,203727.08000000016
Buy,53,3823.33,2021-10-19 05:45:00,202636.49,1090.5900000001711
Sell,53,3808.25,2021-10-19 06:00:00,201837.25,202927.84000000017
Buy,53,3808.25,2021-10-19 06:00:00,201837.25,1090.5900000001711
Sell,53,3816.96,2021-10-19 06:15:00,202298.88,203389.47000000018
Buy,53,3816.96,2021-10-19 06:15:00,202298.88,1090.5900000001711
Sell,53,3788.7,2021-10-19 06:30:00,200801.09999999998,201891.69000000015
Buy,53,3799.79,2021-10-19 07:30:00,201388.87,502.8200000001525
Sell,53,3811.53,2021-10-19 07:45:00,202011.09,202513.91000000015
Buy,53,3811.53,2021-10-19 07:45:00,202011.09,502.8200000001525
Sell,53,3794.19,2021-10-19 08:00:00,201092.07,201594.89000000016
Buy,53,3794.26,2021-10-19 08:15:00,201095.78,499.11000000016065
Sell,53,3785.15,2021-10-19 08:30:00,200612.95,201112.06000000017
Buy,52,3813.58,2021-10-19 08:45:00,198306.16,2805.900000000169
Sell,52,3786.17,2021-10-19 09:00:00,196880.84,199686.74000000017
Buy,52,3786.17,2021-10-19 09:00:00,196880.84,2805.900000000169
Sell,52,3792.99,2021-10-19 09:15:00,197235.47999999998,200041.38000000015
Buy,52,3796.1,2021-10-19 10:00:00,197397.19999999998,2644.1800000001676
Sell,52,3799.08,2021-10-19 10:15:00,197552.16,200196.34000000017
Buy,52,3799.08,2021-10-19 10:15:00,197552.16,2644.1800000001676
Sell,52,3795.57,2021-10-19 10:30:00,197369.64,200013.82000000018
Buy,52,3818.55,2021-10-19 11:30:00,198564.6,1449.2200000001758
Sell,52,3801.22,2021-10-19 11:45:00,197663.44,199112.66000000018
Buy,52,3808.24,2021-10-19 12:00:00,198028.47999999998,1084.1800000001967
Sell,52,3801.37,2021-10-19 12:15:00,197671.24,198755.4200000002
Buy,52,3803.82,2021-10-19 12:45:00,197798.64,956.7800000001735
Sell,52,3809.49,2021-10-19 13:00:00,198093.47999999998,199050.26000000015
Buy,52,3817.27,2021-10-19 13:15:00,198498.04,552.2200000001467
Sell,52,3803.8,2021-10-19 13:30:00,197797.6,198349.82000000015
Buy,52,3803.8,2021-10-19 13:30:00,197797.6,552.2200000001467
Sell,52,3813.82,2021-10-19 13:45:00,198318.64,198870.86000000016
Buy,52,3813.82,2021-10-19 13:45:00,198318.64,552.2200000001467
Sell,52,3808.85,2021-10-19 14:00:00,198060.19999999998,198612.42000000013
Buy,52,3808.85,2021-10-19 14:00:00,198060.19999999998,552.2200000001467
Sell,52,3765.02,2021-10-19 14:15:00,195781.04,196333.26000000015
Buy,51,3806.68,2021-10-19 15:00:00,194140.68,2192.580000000162
Sell,51,3799.14,2021-10-19 15:15:00,193756.13999999998,195948.72000000015
Buy,51,3799.14,2021-10-19 15:15:00,193756.13999999998,2192.580000000162
Sell,51,3800.09,2021-10-19 15:30:00,193804.59,195997.17000000016
Buy,51,3800.09,2021-10-19 15:30:00,193804.59,2192.580000000162
Sell,51,3776.43,2021-10-19 15:45:00,192597.93,194790.51000000015
Buy,50,3821.19,2021-10-19 17:00:00,191059.5,3731.010000000155
Sell,50,3813.35,2021-10-19 17:15:00,190667.5,194398.51000000015
Buy,50,3813.35,2021-10-19 17:15:00,190667.5,3731.010000000155
Sell,50,3809.51,2021-10-19 17:30:00,190475.5,194206.51000000015
Buy,50,3809.51,2021-10-19 17:30:00,190475.5,3731.010000000155
Sell,50,3814.7,2021-10-19 17:45:00,190735.0,194466.01000000015
Buy,50,3814.7,2021-10-19 17:45:00,190735.0,3731.010000000155
Sell,50,3801.01,2021-10-19 18:00:00,190050.5,193781.51000000015
Buy,50,3822.84,2021-10-19 19:00:00,191142.0,2639.510000000155
Sell,50,3836.89,2021-10-19 19:15:00,191844.5,194484.01000000015
Buy,50,3836.89,2021-10-19 19:15:00,191844.5,2639.510000000155
Sell,50,3819.02,2021-10-19 19:30:00,190951.0,193590.51000000015
Buy,50,3819.02,2021-10-19 19:30:00,190951.0,2639.510000000155
Sell,50,3818.63,2021-10-19 19:45:00,190931.5,193571.01000000015
Buy,50,3818.63,2021-10-19 19:45:00,190931.5,2639.510000000155
Sell,50,3828.0,2021-10-19 20:00:00,191400.0,194039.51000000015
Buy,50,3828.0,2021-10-19 20:00:00,191400.0,2639.510000000155
Sell,50,3817.81,2021-10-19 20:15:00,190890.5,193530.01000000015
Buy,50,3816.62,2021-10-19 20:30:00,190831.0,2699.010000000155
Sell,50,3808.55,2021-10-19 20:45:00,190427.5,193126.51000000015
Buy,50,3820.01,2021-10-19 21:00:00,191000.5,2126.010000000155
Sell,50,3815.09,2021-10-19 21:15:00,190754.5,192880.51000000015
Buy,50,3815.09,2021-10-19 21:15:00,190754.5,2126.010000000155
Sell,50,3820.65,2021-10-19 21:30:00,191032.5,193158.51000000015
Buy,49,3883.28,2021-10-19 22:45:00,190280.72,2877.7900000001537
Sell,49,3875.08,2021-10-19 23:00:00,189878.91999999998,192756.71000000014
Buy,49,3882.53,2021-10-19 23:30:00,190243.97,2512.740000000136
Sell,49,3881.48,2021-10-19 23:45:00,190192.52,192705.26000000013
Buy,49,3881.48,2021-10-19 23:45:00,190192.52,2512.740000000136
Sell,49,3890.36,2021-10-20 00:00:00,190627.64,193140.38000000015
Buy,49,3890.36,2021-10-20 00:00:00,190627.64,2512.740000000136
Sell,49,3868.98,2021-10-20 00:15:00,189580.02,192092.76000000013
Buy,49,3881.9,2021-10-20 01:00:00,190213.1,1879.66000000012
Sell,49,3885.16,2021-10-20 01:15:00,190372.84,192252.50000000012
Buy,49,3885.16,2021-10-20 01:15:00,190372.84,1879.66000000012
Sell,49,3871.48,2021-10-20 01:30:00,189702.52,191582.1800000001
Buy,49,3871.48,2021-10-20 01:30:00,189702.52,1879.66000000012
Sell,49,3862.72,2021-10-20 01:45:00,189273.28,191152.94000000012
Buy,49,3862.72,2021-10-20 01:45:00,189273.28,1879.66000000012
Sell,49,3860.68,2021-10-20 02:00:00,189173.31999999998,191052.9800000001
Buy,49,3860.68,2021-10-20 02:00:00,189173.31999999998,1879.66000000012
Sell,49,3856.97,2021-10-20 02:15:00,188991.53,190871.19000000012
Buy,49,3863.0,2021-10-20 03:00:00,189287.0,1584.1900000001187
Sell,49,3859.24,2021-10-20 03:15:00,189102.75999999998,190686.9500000001
Buy,49,3859.24,2021-10-20 03:15:00,189102.75999999998,1584.1900000001187
Sell,49,3857.4,2021-10-20 03:30:00,189012.6,190596.79000000012
Buy,49,3857.4,2021-10-20 03:30:00,189012.6,1584.1900000001187
Sell,49,3848.11,2021-10-20 03:45:00,188557.39,190141.58000000013
Buy,49,3859.99,2021-10-20 04:45:00,189139.50999999998,1002.0700000001525
Sell,49,3862.49,2021-10-20 05:00:00,189262.00999999998,190264.08000000013
Buy,49,3862.49,2021-10-20 05:00:00,189262.00999999998,1002.0700000001525
Sell,49,3857.81,2021-10-20 05:15:00,189032.69,190034.76000000015
Buy,49,3857.81,2021-10-20 05:15:00,189032.69,1002.0700000001525
Sell,49,3845.47,2021-10-20 05:30:00,188428.03,189430.10000000015
Buy,49,3845.47,2021-10-20 05:30:00,188428.03,1002.0700000001525
Sell,49,3843.91,2021-10-20 05:45:00,188351.59,189353.66000000015
Buy,49,3843.91,2021-10-20 05:45:00,188351.59,1002.0700000001525
Sell,49,3847.38,2021-10-20 06:00:00,188521.62,189523.69000000015
Buy,49,3847.38,2021-10-20 06:00:00,188521.62,1002.0700000001525
Sell,49,3832.97,2021-10-20 06:15:00,187815.53,188817.60000000015
Buy,48,3858.99,2021-10-20 08:00:00,185231.52,3586.080000000162
Sell,48,3865.09,2021-10-20 08:15:00,185524.32,189110.40000000017
Buy,48,3865.09,2021-10-20 08:15:00,185524.32,3586.080000000162
Sell,48,3864.55,2021-10-20 08:30:00,185498.40000000002,189084.48000000019
Buy,48,3864.55,2021-10-20 08:30:00,185498.40000000002,3586.080000000162
Sell,48,3853.3,2021-10-20 08:45:00,184958.40000000002,188544.48000000019
Buy,48,3863.75,2021-10-20 09:30:00,185460.0,3084.480000000185
Sell,48,3872.12,2021-10-20 09:45:00,185861.76,188946.2400000002
Buy,48,3872.12,2021-10-20 09:45:00,185861.76,3084.480000000185
Sell,48,3865.03,2021-10-20 10:00:00,185521.44,188605.9200000002
Buy,47,4012.86,2021-10-20 13:45:00,188604.42,1.500000000174623
Sell,47,4015.13,2021-10-20 14:00:00,188711.11000000002,188712.6100000002
Buy,46,4055.89,2021-10-20 14:30:00,186570.94,2141.6700000001874
Sell,46,4054.57,2021-10-20 14:45:00,186510.22,188651.8900000002
Buy,46,4083.64,2021-10-20 15:45:00,187847.44,804.4500000001863
Sell,46,4091.31,2021-10-20 16:00:00,188200.26,189004.7100000002
Buy,46,4091.31,2021-10-20 16:00:00,188200.26,804.4500000001863
Sell,46,4093.55,2021-10-20 16:15:00,188303.30000000002,189107.7500000002
Buy,46,4093.55,2021-10-20 16:15:00,188303.30000000002,804.4500000001863
Sell,46,4078.65,2021-10-20 16:30:00,187617.9,188422.35000000018
Buy,46,4078.65,2021-10-20 16:30:00,187617.9,804.4500000001863
Sell,46,4082.93,2021-10-20 16:45:00,187814.78,188619.23000000019
Buy,45,4121.91,2021-10-20 18:30:00,185485.94999999998,3133.2800000002026
Sell,45,4125.97,2021-10-20 18:45:00,185668.65000000002,188801.93000000023
Buy,45,4125.97,2021-10-20 18:45:00,185668.65000000002,3133.2800000002026
Sell,45,4126.43,2021-10-20 19:00:00,185689.35,188822.6300000002
Buy,45,4126.43,2021-10-20 19:00:00,185689.35,3133.2800000002026
Sell,45,4113.97,2021-10-20 19:15:00,185128.65000000002,188261.93000000023
Buy,45,4113.97,2021-10-20 19:15:00,185128.65000000002,3133.2800000002026
Sell,45,4104.72,2021-10-20 19:30:00,184712.40000000002,187845.68000000023
Buy,45,4104.72,2021-10-20 19:30:00,184712.40000000002,3133.2800000002026
Sell,45,4104.62,2021-10-20 19:45:00,184707.9,187841.1800000002
Buy,45,4104.62,2021-10-20 19:45:00,184707.9,3133.2800000002026
Sell,45,4100.72,2021-10-20 20:00:00,184532.40000000002,187665.68000000023
Buy,45,4137.97,2021-10-20 21:00:00,186208.65000000002,1457.0300000002026
Sell,45,4145.13,2021-10-20 21:15:00,186530.85,187987.8800000002
Buy,45,4145.13,2021-10-20 21:15:00,186530.85,1457.0300000002026
Sell,45,4119.01,2021-10-20 21:30:00,185355.45,186812.4800000002
Buy,45,4119.01,2021-10-20 21:30:00,185355.45,1457.0300000002026
Sell,45,4121.05,2021-10-20 21:45:00,185447.25,186904.2800000002
Buy,45,4152.96,2021-10-20 23:15:00,186883.2,21.08000000019092
Sell,45,4155.91,2021-10-20 23:30:00,187015.94999999998,187037.03000000017
Buy,44,4233.7,2021-10-21 01:00:00,186282.8,754.2300000001851
Sell,44,4233.07,2021-10-21 01:15:00,186255.08,187009.31000000017
Buy,44,4233.07,2021-10-21 01:15:00,186255.08,754.2300000001851
Sell,44,4219.42,2021-10-21 01:30:00,185654.48,186408.7100000002
Buy,44,4219.42,2021-10-21 01:30:00,185654.48,754.2300000001851
Sell,44,4201.66,2021-10-21 01:45:00,184873.03999999998,185627.27000000016
Buy,44,4201.66,2021-10-21 01:45:00,184873.03999999998,754.2300000001851
Sell,44,4204.26,2021-10-21 02:00:00,184987.44,185741.6700000002
Buy,44,4187.7,2021-10-21 02:15:00,184258.8,1482.870000000199
Sell,44,4207.3,2021-10-21 02:30:00,185121.2,186604.0700000002
Buy,44,4207.3,2021-10-21 02:30:00,185121.2,1482.870000000199
Sell,44,4199.49,2021-10-21 02:45:00,184777.56,186260.4300000002
Buy,44,4199.49,2021-10-21 02:45:00,184777.56,1482.870000000199
Sell,44,4179.05,2021-10-21 03:00:00,183878.2,185361.0700000002
Buy,44,4180.71,2021-10-21 03:30:00,183951.24,1409.83000000022
Sell,44,4190.0,2021-10-21 03:45:00,184360.0,185769.83000000022
Buy,44,4190.0,2021-10-21 03:45:00,184360.0,1409.83000000022
Sell,44,4182.14,2021-10-21 04:00:00,184014.16,185423.99000000022
Buy,44,4182.14,2021-10-21 04:00:00,184014.16,1409.83000000022
Sell,44,4163.2,2021-10-21 04:15:00,183180.8,184590.6300000002
Buy,44,4188.75,2021-10-21 05:00:00,184305.0,285.6300000002084
Sell,44,4179.07,2021-10-21 05:15:00,183879.08,184164.7100000002
Buy,44,4179.07,2021-10-21 05:15:00,183879.08,285.6300000002084
Sell,44,4182.61,2021-10-21 05:30:00,184034.84,184320.4700000002
Buy,44,4182.61,2021-10-21 05:30:00,184034.84,285.6300000002084
Sell,44,4178.71,2021-10-21 05:45:00,183863.24,184148.8700000002
Buy,44,4178.71,2021-10-21 05:45:00,183863.24,285.6300000002084
Sell,44,4167.56,2021-10-21 06:00:00,183372.64,183658.27000000022
Buy,44,4167.56,2021-10-21 06:00:00,183372.64,285.6300000002084
Sell,44,4166.85,2021-10-21 06:15:00,183341.40000000002,183627.03000000023
Buy,44,4166.85,2021-10-21 06:15:00,183341.40000000002,285.6300000002084
Sell,44,4139.99,2021-10-21 06:30:00,182159.56,182445.1900000002
Buy,43,4203.27,2021-10-21 08:30:00,180740.61000000002,1704.580000000191
Sell,43,4200.02,2021-10-21 08:45:00,180600.86000000002,182305.4400000002
Buy,43,4234.66,2021-10-21 09:15:00,182090.38,215.0600000002014
Sell,43,4288.0,2021-10-21 09:30:00,184384.0,184599.0600000002
Buy,42,4306.69,2021-10-21 09:45:00,180880.97999999998,3718.08000000022
Sell,42,4298.83,2021-10-21 10:00:00,180550.86,184268.9400000002
Buy,42,4298.83,2021-10-21 10:00:00,180550.86,3718.08000000022
Sell,42,4295.95,2021-10-21 10:15:00,180429.9,184147.9800000002
Buy,42,4313.4,2021-10-21 10:45:00,181162.8,2985.180000000226
Sell,42,4330.6,2021-10-21 11:00:00,181885.2,184870.38000000024
Buy,42,4330.6,2021-10-21 11:00:00,181885.2,2985.180000000226
Sell,42,4370.29,2021-10-21 11:15:00,183552.18,186537.36000000022
Buy,42,4370.29,2021-10-21 11:15:00,183552.18,2985.180000000226
Sell,42,4258.79,2021-10-21 11:30:00,178869.18,181854.36000000022
Buy,42,4258.79,2021-10-21 11:30:00,178869.18,2985.180000000226
Sell,42,4219.13,2021-10-21 11:45:00,177203.46,180188.64000000022
Buy,42,4262.94,2021-10-21 13:15:00,179043.47999999998,1145.1600000002363
Sell,42,4246.2,2021-10-21 13:30:00,178340.4,179485.56000000023
Buy,42,4246.2,2021-10-21 13:30:00,178340.4,1145.1600000002363
Sell,42,4221.37,2021-10-21 13:45:00,177297.54,178442.70000000024
Buy,42,4221.37,2021-10-21 13:45:00,177297.54,1145.1600000002363
Sell,42,4195.0,2021-10-21 14:00:00,176190.0,177335.16000000024
Buy,42,4195.0,2021-10-21 14:00:00,176190.0,1145.1600000002363
Sell,42,4133.64,2021-10-21 14:15:00,173612.88,174758.04000000024
Buy,42,4133.64,2021-10-21 14:15:00,173612.88,1145.1600000002363
Sell,42,4139.74,2021-10-21 14:30:00,173869.08,175014.24000000022
Buy,42,4139.74,2021-10-21 14:30:00,173869.08,1145.1600000002363
Sell,42,4115.94,2021-10-21 14:45:00,172869.47999999998,174014.64000000022
Buy,42,4115.94,2021-10-21 14:45:00,172869.47999999998,1145.1600000002363
Sell,42,4112.67,2021-10-21 15:00:00,172732.14,173877.30000000025
Buy,42,4112.67,2021-10-21 15:00:00,172732.14,1145.1600000002363
Sell,42,4038.94,2021-10-21 15:15:00,169635.48,170780.64000000025
Buy,41,4133.66,2021-10-21 16:00:00,169480.06,1300.5800000002491
Sell,41,4135.64,2021-10-21 16:15:00,169561.24000000002,170861.82000000027
Buy,41,4135.64,2021-10-21 16:15:00,169561.24000000002,1300.5800000002491
Sell,41,4103.99,2021-10-21 16:30:00,168263.59,169564.17000000025
Buy,41,4103.99,2021-10-21 16:30:00,168263.59,1300.5800000002491
Sell,41,4061.0,2021-10-21 16:45:00,166501.0,167801.58000000025
Buy,40,4098.73,2021-10-21 17:00:00,163949.19999999998,3852.3800000002666
Sell,40,4093.57,2021-10-21 17:15:00,163742.80000000002,167595.18000000028
Buy,40,4093.57,2021-10-21 17:15:00,163742.80000000002,3852.3800000002666
Sell,40,4075.43,2021-10-21 17:30:00,163017.19999999998,166869.58000000025
Buy,40,4080.49,2021-10-21 18:30:00,163219.59999999998,3649.9800000002724
Sell,40,4066.92,2021-10-21 18:45:00,162676.8,166326.78000000026
Buy,40,4114.0,2021-10-21 19:15:00,164560.0,1766.7800000002608
Sell,40,4112.93,2021-10-21 19:30:00,164517.2,166283.98000000027
Buy,40,4112.93,2021-10-21 19:30:00,164517.2,1766.7800000002608
Sell,40,4084.64,2021-10-21 19:45:00,163385.6,165152.38000000027
Buy,40,4084.64,2021-10-21 19:45:00,163385.6,1766.7800000002608
Sell,40,4082.8,2021-10-21 20:00:00,163312.0,165078.78000000026
Buy,40,4094.18,2021-10-21 20:45:00,163767.19999999998,1311.5800000002782
Sell,40,4119.04,2021-10-21 21:00:00,164761.6,166073.18000000028
Buy,40,4119.04,2021-10-21 21:00:00,164761.6,1311.5800000002782
Sell,40,4111.4,2021-10-21 21:15:00,164456.0,165767.58000000028
Buy,40,4111.4,2021-10-21 21:15:00,164456.0,1311.5800000002782
Sell,40,4083.91,2021-10-21 21:30:00,163356.4,164667.98000000027
Buy,40,4095.86,2021-10-21 21:45:00,163834.4,833.5800000002782
Sell,40,4104.26,2021-10-21 22:00:00,164170.40000000002,165003.9800000003
Buy,40,4104.26,2021-10-21 22:00:00,164170.40000000002,833.5800000002782
Sell,40,4111.81,2021-10-21 22:15:00,164472.40000000002,165305.9800000003
Buy,40,4111.81,2021-10-21 22:15:00,164472.40000000002,833.5800000002782
Sell,40,4080.73,2021-10-21 22:30:00,163229.2,164062.7800000003
Buy,40,4080.73,2021-10-21 22:30:00,163229.2,833.5800000002782
Sell,40,4072.65,2021-10-21 22:45:00,162906.0,163739.58000000028
Buy,40,4087.14,2021-10-21 23:00:00,163485.6,253.9800000002724
Sell,40,4061.84,2021-10-21 23:15:00,162473.6,162727.58000000028
Buy,39,4127.41,2021-10-22 00:30:00,160968.99,1758.5900000002875
Sell,39,4122.51,2021-10-22 00:45:00,160777.89,162536.4800000003
Buy,39,4122.51,2021-10-22 00:45:00,160777.89,1758.5900000002875
Sell,39,4145.05,2021-10-22 01:00:00,161656.95,163415.5400000003
Buy,39,4145.05,2021-10-22 01:00:00,161656.95,1758.5900000002875
Sell,39,4143.84,2021-10-22 01:15:00,161609.76,163368.3500000003
Buy,39,4143.84,2021-10-22 01:15:00,161609.76,1758.5900000002875
Sell,39,4127.08,2021-10-22 01:30:00,160956.12,162714.71000000028
Buy,39,4127.08,2021-10-22 01:30:00,160956.12,1758.5900000002875
Sell,39,4107.45,2021-10-22 01:45:00,160190.55,161949.14000000028
Buy,39,4107.45,2021-10-22 01:45:00,160190.55,1758.5900000002875
Sell,39,4124.99,2021-10-22 02:00:00,160874.61,162633.20000000027
Buy,39,4161.86,2021-10-22 03:30:00,162312.53999999998,320.66000000029453
Sell,39,4160.04,2021-10-22 03:45:00,162241.56,162562.2200000003
Buy,39,4160.04,2021-10-22 03:45:00,162241.56,320.66000000029453
Sell,39,4158.82,2021-10-22 04:00:00,162193.97999999998,162514.64000000028
Buy,39,4158.82,2021-10-22 04:00:00,162193.97999999998,320.66000000029453
Sell,39,4149.74,2021-10-22 04:15:00,161839.86,162160.52000000028
Buy,39,4149.74,2021-10-22 04:15:00,161839.86,320.66000000029453
Sell,39,4147.55,2021-10-22 04:30:00,161754.45,162075.1100000003
Buy,39,4147.55,2021-10-22 04:30:00,161754.45,320.66000000029453
Sell,39,4153.11,2021-10-22 04:45:00,161971.28999999998,162291.95000000027
Buy,39,4153.11,2021-10-22 04:45:00,161971.28999999998,320.66000000029453
Sell,39,4146.72,2021-10-22 05:00:00,161722.08000000002,162042.7400000003
Buy,39,4146.72,2021-10-22 05:00:00,161722.08000000002,320.66000000029453
Sell,39,4128.71,2021-10-22 05:15:00,161019.69,161340.3500000003
Buy,39,4135.56,2021-10-22 05:30:00,161286.84000000003,53.51000000027125
Sell,39,4134.61,2021-10-22 05:45:00,161249.78999999998,161303.30000000025
Buy,39,4134.61,2021-10-22 05:45:00,161249.78999999998,53.51000000027125
Sell,39,4141.02,2021-10-22 06:00:00,161499.78000000003,161553.2900000003
Buy,39,4141.02,2021-10-22 06:00:00,161499.78000000003,53.51000000027125
Sell,39,4116.68,2021-10-22 06:15:00,160550.52000000002,160604.0300000003
Buy,39,4116.68,2021-10-22 06:15:00,160550.52000000002,53.51000000027125
Sell,39,4114.99,2021-10-22 06:30:00,160484.61,160538.12000000026
Buy,38,4156.91,2021-10-22 08:00:00,157962.58,2575.54000000027
Sell,38,4141.65,2021-10-22 08:15:00,157382.69999999998,159958.24000000025
Buy,38,4141.65,2021-10-22 08:15:00,157382.69999999998,2575.54000000027
Sell,38,4149.36,2021-10-22 08:30:00,157675.68,160251.22000000026
Buy,38,4149.36,2021-10-22 08:30:00,157675.68,2575.54000000027
Sell,38,4148.92,2021-10-22 08:45:00,157658.96,160234.50000000026
Buy,38,4148.92,2021-10-22 08:45:00,157658.96,2575.54000000027
Sell,38,4137.83,2021-10-22 09:00:00,157237.54,159813.08000000028
Buy,38,4137.83,2021-10-22 09:00:00,157237.54,2575.54000000027
Sell,38,4134.44,2021-10-22 09:15:00,157108.71999999997,159684.26000000024
Buy,38,4134.44,2021-10-22 09:15:00,157108.71999999997,2575.54000000027
Sell,38,4126.84,2021-10-22 09:30:00,156819.92,159395.46000000028
Buy,38,4126.84,2021-10-22 09:30:00,156819.92,2575.54000000027
Sell,38,4125.05,2021-10-22 09:45:00,156751.9,159327.44000000026
Buy,38,4125.05,2021-10-22 09:45:00,156751.9,2575.54000000027
Sell,38,4121.67,2021-10-22 10:00:00,156623.46,159199.00000000026
Buy,38,4121.67,2021-10-22 10:00:00,156623.46,2575.54000000027
Sell,38,4097.54,2021-10-22 10:15:00,155706.52,158282.06000000026
Buy,38,4097.54,2021-10-22 10:15:00,155706.52,2575.54000000027
Sell,38,4109.92,2021-10-22 10:30:00,156176.96,158752.50000000026
Buy,38,4125.24,2021-10-22 11:15:00,156759.12,1993.3800000002666
Sell,38,4122.5,2021-10-22 11:30:00,156655.0,158648.38000000027
Buy,38,4122.5,2021-10-22 11:30:00,156655.0,1993.3800000002666
Sell,38,4127.96,2021-10-22 11:45:00,156862.48,158855.86000000028
Buy,38,4127.96,2021-10-22 11:45:00,156862.48,1993.3800000002666
Sell,38,4117.52,2021-10-22 12:00:00,156465.76,158459.14000000028
Buy,38,4124.49,2021-10-22 12:30:00,156730.62,1728.5200000002806
Sell,38,4142.25,2021-10-22 12:45:00,157405.5,159134.02000000028
Buy,38,4142.25,2021-10-22 12:45:00,157405.5,1728.5200000002806
Sell,38,4131.86,2021-10-22 13:00:00,157010.68,158739.20000000027
Buy,38,4131.86,2021-10-22 13:00:00,157010.68,1728.5200000002806
Sell,38,4116.87,2021-10-22 13:15:00,156441.06,158169.58000000028
Buy,38,4116.87,2021-10-22 13:15:00,156441.06,1728.5200000002806
Sell,38,4108.8,2021-10-22 13:30:00,156134.4,157862.92000000027
Buy,38,4108.8,2021-10-22 13:30:00,156134.4,1728.5200000002806
Sell,38,4068.48,2021-10-22 13:45:00,154602.24,156330.76000000027
Buy,38,4068.48,2021-10-22 13:45:00,154602.24,1728.5200000002806
Sell,38,4044.15,2021-10-22 14:00:00,153677.7,155406.2200000003
Buy,38,4044.15,2021-10-22 14:00:00,153677.7,1728.5200000002806
Sell,38,4026.31,2021-10-22 14:15:00,152999.78,154728.30000000028
Buy,38,4026.31,2021-10-22 14:15:00,152999.78,1728.5200000002806
Sell,38,4005.92,2021-10-22 14:30:00,152224.96,153953.48000000027
Buy,38,4005.92,2021-10-22 14:30:00,152224.96,1728.5200000002806
Sell,38,4029.95,2021-10-22 14:45:00,153138.1,154866.6200000003
Buy,38,4029.95,2021-10-22 14:45:00,153138.1,1728.5200000002806
Sell,38,4027.19,2021-10-22 15:00:00,153033.22,154761.74000000028
Buy,38,4027.19,2021-10-22 15:00:00,153033.22,1728.5200000002806
Sell,38,3979.8,2021-10-22 15:15:00,151232.4,152960.92000000027
Buy,38,3979.8,2021-10-22 15:15:00,151232.4,1728.5200000002806
Sell,38,3994.09,2021-10-22 15:30:00,151775.42,153503.9400000003
Buy,38,3994.09,2021-10-22 15:30:00,151775.42,1728.5200000002806
Sell,38,3970.05,2021-10-22 15:45:00,150861.9,152590.42000000027
Buy,38,3976.96,2021-10-22 16:15:00,151124.48,1465.9400000002643
Sell,38,3988.53,2021-10-22 16:30:00,151564.14,153030.08000000028
Buy,38,3988.53,2021-10-22 16:30:00,151564.14,1465.9400000002643
Sell,38,3975.38,2021-10-22 16:45:00,151064.44,152530.38000000027
Buy,38,3975.38,2021-10-22 16:45:00,151064.44,1465.9400000002643
Sell,38,3974.49,2021-10-22 17:00:00,151030.62,152496.56000000026
Buy,38,3974.49,2021-10-22 17:00:00,151030.62,1465.9400000002643
Sell,38,3950.56,2021-10-22 17:15:00,150121.28,151587.22000000026
Buy,38,3950.56,2021-10-22 17:15:00,150121.28,1465.9400000002643
Sell,38,3954.91,2021-10-22 17:30:00,150286.58,151752.52000000025
Buy,38,3954.91,2021-10-22 17:30:00,150286.58,1465.9400000002643
Sell,38,3941.09,2021-10-22 17:45:00,149761.42,151227.36000000028
Buy,38,3961.95,2021-10-22 18:45:00,150554.1,673.2600000002712
Sell,38,3946.9,2021-10-22 19:00:00,149982.2,150655.46000000028
Buy,37,3998.8,2021-10-22 20:00:00,147955.6,2699.860000000277
Sell,37,3990.85,2021-10-22 20:15:00,147661.44999999998,150361.31000000026
Buy,37,3990.85,2021-10-22 20:15:00,147661.44999999998,2699.860000000277
Sell,37,3996.38,2021-10-22 20:30:00,147866.06,150565.92000000027
Buy,37,3996.38,2021-10-22 20:30:00,147866.06,2699.860000000277
Sell,37,3980.01,2021-10-22 20:45:00,147260.37,149960.23000000027
Buy,37,3980.01,2021-10-22 20:45:00,147260.37,2699.860000000277
