Action,Quantity,Price,Time,Portfolio Value,Remaining Balance
Sell,176,4724.75,2021-10-11 13:00:00,831556.0,832408.6800000002
Buy,176,4724.75,2021-10-11 13:00:00,831556.0,852.6800000001676
Sell,176,4714.25,2021-10-11 13:15:00,829708.0,830560.6800000002
Buy,176,4714.25,2021-10-11 13:15:00,829708.0,852.6800000001676
Sell,176,4788.68,2021-10-11 13:30:00,842807.68,843660.3600000002
Buy,176,4788.68,2021-10-11 13:30:00,842807.68,852.6800000001676
Sell,176,4796.16,2021-10-11 13:45:00,844124.1599999999,844976.8400000001
Buy,176,4796.16,2021-10-11 13:45:00,844124.1599999999,852.6800000001676
Sell,176,4851.16,2021-10-11 14:00:00,853804.1599999999,854656.8400000001
Buy,176,4851.16,2021-10-11 14:00:00,853804.1599999999,852.6800000001676
Sell,176,4833.95,2021-10-11 14:15:00,850775.2,851627.8800000001
Buy,176,4833.95,2021-10-11 14:15:00,850775.2,852.6800000001676
Sell,176,4841.99,2021-10-11 14:30:00,852190.24,853042.9200000002
Buy,176,4841.99,2021-10-11 14:30:00,852190.24,852.6800000001676
Sell,176,4849.75,2021-10-11 14:45:00,853556.0,854408.6800000002
Buy,176,4849.75,2021-10-11 14:45:00,853556.0,852.6800000001676
Sell,176,4848.97,2021-10-11 15:00:00,853418.7200000001,854271.4000000003
Buy,176,4848.97,2021-10-11 15:00:00,853418.7200000001,852.6800000001676
Sell,176,4841.08,2021-10-11 15:15:00,852030.08,852882.7600000001
Buy,176,4841.08,2021-10-11 15:15:00,852030.08,852.6800000001676
Sell,176,4852.33,2021-10-11 15:30:00,854010.08,854862.7600000001
Buy,176,4852.33,2021-10-11 15:30:00,854010.08,852.6800000001676
Sell,176,4850.95,2021-10-11 15:45:00,853767.2,854619.8800000001
Buy,176,4850.95,2021-10-11 15:45:00,853767.2,852.6800000001676
Sell,176,4846.97,2021-10-11 16:00:00,853066.7200000001,853919.4000000003
Buy,176,4846.97,2021-10-11 16:00:00,853066.7200000001,852.6800000001676
Sell,176,4850.66,2021-10-11 16:15:00,853716.1599999999,854568.8400000001
Buy,176,4850.66,2021-10-11 16:15:00,853716.1599999999,852.6800000001676
Sell,176,4840.54,2021-10-11 16:30:00,851935.04,852787.7200000002
Buy,176,4840.54,2021-10-11 16:30:00,851935.04,852.6800000001676
Sell,176,4852.08,2021-10-11 16:45:00,853966.08,854818.7600000001
Buy,176,4852.08,2021-10-11 16:45:00,853966.08,852.6800000001676
Sell,176,4844.44,2021-10-11 17:00:00,852621.44,853474.1200000001
Buy,176,4844.44,2021-10-11 17:00:00,852621.44,852.6800000001676
Sell,176,4849.56,2021-10-11 17:15:00,853522.56,854375.2400000002
Buy,176,4849.56,2021-10-11 17:15:00,853522.56,852.6800000001676
Sell,176,4840.75,2021-10-11 17:30:00,851972.0,852824.6800000002
Buy,176,4840.75,2021-10-11 17:30:00,851972.0,852.6800000001676
Sell,176,4844.63,2021-10-11 17:45:00,852654.88,853507.5600000002
Buy,176,4844.63,2021-10-11 17:45:00,852654.88,852.6800000001676
Sell,176,4823.39,2021-10-11 18:00:00,848916.64,849769.3200000002
Buy,176,4823.39,2021-10-11 18:00:00,848916.64,852.6800000001676
Sell,176,4817.4,2021-10-11 18:15:00,847862.3999999999,848715.0800000001
Buy,176,4817.4,2021-10-11 18:15:00,847862.3999999999,852.6800000001676
Sell,176,4800.51,2021-10-11 18:30:00,844889.76,845742.4400000002
Buy,176,4800.51,2021-10-11 18:30:00,844889.76,852.6800000001676
Sell,176,4786.98,2021-10-11 18:45:00,842508.48,843361.1600000001
Buy,176,4786.98,2021-10-11 18:45:00,842508.48,852.6800000001676
Sell,176,4808.07,2021-10-11 19:00:00,846220.32,847073.0000000001
Buy,176,4808.07,2021-10-11 19:00:00,846220.32,852.6800000001676
Sell,176,4786.5,2021-10-11 19:15:00,842424.0,843276.6800000002
Buy,176,4786.5,2021-10-11 19:15:00,842424.0,852.6800000001676
Sell,176,4739.73,2021-10-11 19:30:00,834192.48,835045.1600000001
Buy,176,4739.73,2021-10-11 19:30:00,834192.48,852.6800000001676
Sell,176,4706.16,2021-10-11 19:45:00,828284.1599999999,829136.8400000001
Buy,176,4706.16,2021-10-11 19:45:00,828284.1599999999,852.6800000001676
Sell,176,4696.0,2021-10-11 20:00:00,826496.0,827348.6800000002
Buy,176,4696.0,2021-10-11 20:00:00,826496.0,852.6800000001676
Sell,176,4702.57,2021-10-11 20:15:00,827652.32,828505.0000000001
Buy,176,4702.57,2021-10-11 20:15:00,827652.32,852.6800000001676
